Gemeindekennziffer_lang;Gemeindekennziffer_kurz;Bundesland_Code;Kreis_Code;Gemeinde_Name
010511025;0511025;01;051;Schlichting
010511035;0511035;01;051;Schmedeswurth
010511045;0511045;01;051;Schrum
010511055;0511055;01;051;Schülp
010511075;0511075;01;051;Stelle-Wittenwurth
010511085;0511085;01;051;Strübbel
010511095;0511095;01;051;Süderdeich
010511105;0511105;01;051;Süderhastedt
010511135;0511135;01;051;Wöhrden
010511145;0511145;01;051;Tellingstedt
010511175;0511175;01;051;Tielenhemme
010511185;0511185;01;051;Trennewurth
010511195;0511195;01;051;Volsemenhusen
010511205;0511205;01;051;Wallen
010511215;0511215;01;051;Warwerort
010511225;0511225;01;051;Weddingstedt
010511255;0511255;01;051;Welmbüttel
010511265;0511265;01;051;Wennbüttel
010511275;0511275;01;051;Wesselburen, Stadt
010511285;0511285;01;051;Wesselburener Deichhausen
010511295;0511295;01;051;Wesselburenerkoog
010511305;0511305;01;051;Wesseln
010511315;0511315;01;051;Westerborstel
010511325;0511325;01;051;Westerdeichstrich
010511335;0511335;01;051;Wiemerstedt
010511345;0511345;01;051;Windbergen
010511355;0511355;01;051;Wolmersdorf
010511365;0511365;01;051;Wrohm
010511375;0511375;01;051;Nordermeldorf
010511385;0511385;01;051;Tensbüttel-Röst
010511395;0511395;01;051;Süderdorf
010511405;0511405;01;051;Oesterwurth
010511415;0511415;01;051;Süderheistedt
010530015;0530015;01;053;Albsfelde
010530025;0530025;01;053;Alt-Mölln
010530035;0530035;01;053;Aumühle
010530045;0530045;01;053;Bäk
010530055;0530055;01;053;Bälau
010530065;0530065;01;053;Basedow
010530075;0530075;01;053;Basthorst
010530085;0530085;01;053;Behlendorf
010530095;0530095;01;053;Berkenthin
010530105;0530105;01;053;Besenthal
010530115;0530115;01;053;Bliestorf
010530125;0530125;01;053;Börnsen
010530135;0530135;01;053;Borstorf
010530145;0530145;01;053;Breitenfelde
010530155;0530155;01;053;Bröthen
010530165;0530165;01;053;Brunsmark
010530175;0530175;01;053;Brunstorf
010530185;0530185;01;053;Buchholz
010530195;0530195;01;053;Buchhorst
010530205;0530205;01;053;Büchen
010530215;0530215;01;053;Dahmker
010530225;0530225;01;053;Dalldorf
010530235;0530235;01;053;Dassendorf
010530245;0530245;01;053;Düchelsdorf
010530255;0530255;01;053;Duvensee
010530265;0530265;01;053;Einhaus
010530275;0530275;01;053;Elmenhorst
010530285;0530285;01;053;Escheburg
010530295;0530295;01;053;Fitzen
010530305;0530305;01;053;Fredeburg
010530315;0530315;01;053;Fuhlenhagen
010530320;0530320;01;053;Geesthacht, Stadt
010530335;0530335;01;053;Giesensdorf
010530345;0530345;01;053;Göldenitz
010530355;0530355;01;053;Göttin
010530365;0530365;01;053;Grabau
010530375;0530375;01;053;Grambek
010530385;0530385;01;053;Grinau
010530395;0530395;01;053;Groß Boden
010530405;0530405;01;053;Groß Disnack
010530415;0530415;01;053;Groß Grönau
010530425;0530425;01;053;Groß Pampau
010530435;0530435;01;053;Groß Sarau
010530445;0530445;01;053;Groß Schenkenberg
010530455;0530455;01;053;Grove
010530465;0530465;01;053;Gudow
010530475;0530475;01;053;Gülzow
010530485;0530485;01;053;Güster
010530495;0530495;01;053;Hamfelde
010530505;0530505;01;053;Hamwarde
010530515;0530515;01;053;Harmsdorf
010530525;0530525;01;053;Havekost
010530535;0530535;01;053;Hohenhorn
010530545;0530545;01;053;Hollenbek
010530565;0530565;01;053;Hornbek
010530575;0530575;01;053;Horst
010530585;0530585;01;053;Juliusburg
010530595;0530595;01;053;Kankelau
010530605;0530605;01;053;Kasseburg
010530615;0530615;01;053;Kastorf
010530625;0530625;01;053;Kittlitz
010530645;0530645;01;053;Klein Pampau
010530665;0530665;01;053;Klein Zecher
010530675;0530675;01;053;Klempau
010530685;0530685;01;053;Klinkrade
010530695;0530695;01;053;Koberg
010530705;0530705;01;053;Köthel
010530715;0530715;01;053;Kollow
010530725;0530725;01;053;Kröppelshagen-Fahrendorf
010530735;0530735;01;053;Krüzen
010530745;0530745;01;053;Krukow
010530755;0530755;01;053;Krummesse
010530765;0530765;01;053;Kuddewörde
010530775;0530775;01;053;Kühsen
010530785;0530785;01;053;Kulpin
010530795;0530795;01;053;Labenz
010530805;0530805;01;053;Langenlehsten
010530815;0530815;01;053;Lankau
010530825;0530825;01;053;Lanze
010530830;0530830;01;053;Lauenburg/ Elbe, Stadt
010530845;0530845;01;053;Lehmrade
010530855;0530855;01;053;Linau
010530865;0530865;01;053;Lüchow
010530875;0530875;01;053;Lütau
010530885;0530885;01;053;Mechow
010530895;0530895;01;053;Möhnsen
010530900;0530900;01;053;Mölln, Stadt
010530915;0530915;01;053;Mühlenrade
010530925;0530925;01;053;Müssen
010530935;0530935;01;053;Mustin
010530945;0530945;01;053;Niendorf bei Berkenthin
010530955;0530955;01;053;Niendorf/ Stecknitz
010530965;0530965;01;053;Nusse
010530975;0530975;01;053;Panten
010530985;0530985;01;053;Pogeez
010530995;0530995;01;053;Poggensee
010531000;0531000;01;053;Ratzeburg, Stadt
010531015;0531015;01;053;Ritzerau
010531025;0531025;01;053;Römnitz
010531035;0531035;01;053;Rondeshagen
010531045;0531045;01;053;Roseburg
010531059;0531059;01;053;Sachsenwald (Forstgutsbez.),gemfr.Geb.
010531065;0531065;01;053;Sahms
010531075;0531075;01;053;Salem
010531085;0531085;01;053;Sandesneben
010531095;0531095;01;053;Schiphorst
010531105;0531105;01;053;Schmilau
010531115;0531115;01;053;Schnakenbek
010531125;0531125;01;053;Schönberg
010531135;0531135;01;053;Schretstaken
010531145;0531145;01;053;Schürensöhlen
010531155;0531155;01;053;Schulendorf
010531160;0531160;01;053;Schwarzenbek, Stadt
010531175;0531175;01;053;Seedorf
010531185;0531185;01;053;Siebenbäumen
010531195;0531195;01;053;Siebeneichen
010531205;0531205;01;053;Sierksrade
010531215;0531215;01;053;Sirksfelde
010531225;0531225;01;053;Steinhorst
010531235;0531235;01;053;Sterley
010531245;0531245;01;053;Stubben
010531255;0531255;01;053;Talkau
010531265;0531265;01;053;Tramm
010531275;0531275;01;053;Walksfelde
010531285;0531285;01;053;Wangelau
010531290;0531290;01;053;Wentorf bei Hamburg
010531305;0531305;01;053;Wentorf (Amt Sandesneben)
010531315;0531315;01;053;Wiershop
010531325;0531325;01;053;Witzeeze
010531335;0531335;01;053;Wohltorf
010531345;0531345;01;053;Woltersdorf
010531355;0531355;01;053;Worth
010531365;0531365;01;053;Ziethen
010540015;0540015;01;054;Achtrup
010540025;0540025;01;054;Ahrenshöft
010540035;0540035;01;054;Ahrenviöl
010540045;0540045;01;054;Ahrenviölfeld
010540055;0540055;01;054;Alkersum
010540065;0540065;01;054;Almdorf
010540075;0540075;01;054;Arlewatt
010540095;0540095;01;054;Aventoft
010540105;0540105;01;054;Bargum
010540115;0540115;01;054;Behrendorf
010540125;0540125;01;054;Bohmstedt
010540135;0540135;01;054;Bondelum
010540145;0540145;01;054;Bordelum
010540155;0540155;01;054;Borgsum
010540165;0540165;01;054;Bosbüll
010540175;0540175;01;054;Braderup
010540185;0540185;01;054;Bramstedtlund
010540195;0540195;01;054;Bredstedt, Stadt
010540205;0540205;01;054;Breklum
010540225;0540225;01;054;Dagebüll
010540235;0540235;01;054;Drage
010540245;0540245;01;054;Drelsdorf
010540255;0540255;01;054;Dunsum
010540265;0540265;01;054;Elisabeth-Sophien-Koog
010540275;0540275;01;054;Ellhöft
010540325;0540325;01;054;Fresendelf
010540330;0540330;01;054;Friedrichstadt, Stadt
010540345;0540345;01;054;Friedrich-Wilhelm-Lübke-Koog
010540355;0540355;01;054;Garding, Kirchspiel
010540365;0540365;01;054;Garding, Stadt
010540375;0540375;01;054;Goldebek
010540385;0540385;01;054;Goldelund
010540395;0540395;01;054;Gröde
010540405;0540405;01;054;Grothusenkoog
010540415;0540415;01;054;Haselund
010540425;0540425;01;054;Hattstedt
010540435;0540435;01;054;Hattstedtermarsch
010540455;0540455;01;054;Högel
010540465;0540465;01;054;Hörnum (Sylt)
010540485;0540485;01;054;Holm
010540505;0540505;01;054;Hallig Hooge
010540525;0540525;01;054;Horstedt
010540545;0540545;01;054;Hude
010540555;0540555;01;054;Humptrup
010540560;0540560;01;054;Husum, Stadt
010540575;0540575;01;054;Immenstedt
010540595;0540595;01;054;Joldelund
010540615;0540615;01;054;Kampen (Sylt)
010540625;0540625;01;054;Karlum
010540635;0540635;01;054;Katharinenheerd
010540655;0540655;01;054;Klanxbüll
010540685;0540685;01;054;Klixbüll
010540705;0540705;01;054;Koldenbüttel
010540715;0540715;01;054;Kolkerheide
010540725;0540725;01;054;Kotzenbüll
010540735;0540735;01;054;Ladelund
010540745;0540745;01;054;Langeneß
010540755;0540755;01;054;Langenhorn
010540765;0540765;01;054;Leck
010540775;0540775;01;054;Lexgaard
010540785;0540785;01;054;List auf Sylt
010540795;0540795;01;054;Löwenstedt
010540805;0540805;01;054;Lütjenholm
010540835;0540835;01;054;Midlum
010540845;0540845;01;054;Mildstedt
010540855;0540855;01;054;Nebel
010540865;0540865;01;054;Neukirchen
010540875;0540875;01;054;Nieblum
010540885;0540885;01;054;Niebüll, Stadt
010540895;0540895;01;054;Norddorf auf Amrum
010540905;0540905;01;054;Norderfriedrichskoog
010540915;0540915;01;054;Nordstrand
010540925;0540925;01;054;Norstedt
010540935;0540935;01;054;Ockholm
010540945;0540945;01;054;Oevenum
010540955;0540955;01;054;Oldenswort
010540965;0540965;01;054;Oldersbek
010540975;0540975;01;054;Olderup
010540985;0540985;01;054;Oldsum
010540995;0540995;01;054;Ostenfeld (Husum)
010541005;0541005;01;054;Osterhever
010541015;0541015;01;054;Oster-Ohrstedt
010541035;0541035;01;054;Pellworm
010541045;0541045;01;054;Poppenbüll
010541055;0541055;01;054;Ramstedt
010541065;0541065;01;054;Rantrum
010541080;0541080;01;054;Reußenköge
010541095;0541095;01;054;Risum-Lindholm
010541105;0541105;01;054;Rodenäs
010541135;0541135;01;054;Sankt Peter-Ording
010541165;0541165;01;054;Schwabstedt
010541185;0541185;01;054;Schwesing
010541195;0541195;01;054;Seeth
010541205;0541205;01;054;Simonsberg
010541215;0541215;01;054;Sönnebüll
010541235;0541235;01;054;Sollwitt
010541245;0541245;01;054;Sprakebüll
010541255;0541255;01;054;Stadum
010541265;0541265;01;054;Stedesand
010541285;0541285;01;054;Struckum
010541295;0541295;01;054;Süderende
010541305;0541305;01;054;Süderhöft
010541315;0541315;01;054;Süderlügum
010541325;0541325;01;054;Südermarsch
010541345;0541345;01;054;Tating
010541355;0541355;01;054;Tetenbüll
010541365;0541365;01;054;Tinningstedt
010541380;0541380;01;054;Tönning, Stadt
010541405;0541405;01;054;Tümlauer Koog
010541415;0541415;01;054;Uelvesbüll
010541425;0541425;01;054;Uphusum
010541435;0541435;01;054;Utersum
010541445;0541445;01;054;Viöl
010541455;0541455;01;054;Vollerwiek
010541465;0541465;01;054;Vollstedt
010541485;0541485;01;054;Welt
010541495;0541495;01;054;Wenningstedt-Braderup (Sylt)
010541505;0541505;01;054;Westerhever
010541525;0541525;01;054;Wester-Ohrstedt
010541545;0541545;01;054;Westre
010541565;0541565;01;054;Winnert
010541575;0541575;01;054;Wisch
010541585;0541585;01;054;Witsum
010541595;0541595;01;054;Wittbek
010541605;0541605;01;054;Wittdün auf Amrum
010541615;0541615;01;054;Witzwort
010541625;0541625;01;054;Wobbenbüll
010541635;0541635;01;054;Wrixum
010541645;0541645;01;054;Wyk auf Föhr, Stadt
010541655;0541655;01;054;Galmsbüll
010541665;0541665;01;054;Emmelsbüll-Horsbüll
010541675;0541675;01;054;Enge-Sande
010541680;0541680;01;054;Sylt
010550010;0550010;01;055;Ahrensbök
010550025;0550025;01;055;Altenkrempe
010550040;0550040;01;055;Bad Schwartau, Stadt
010550065;0550065;01;055;Beschendorf
010550070;0550070;01;055;Bosau
010550100;0550100;01;055;Dahme
010550115;0550115;01;055;Damlos
010550120;0550120;01;055;Eutin, Stadt
010550145;0550145;01;055;Göhl
010550155;0550155;01;055;Gremersdorf
010550160;0550160;01;055;Grömitz
010550175;0550175;01;055;Großenbrode
010550180;0550180;01;055;Grube
010550205;0550205;01;055;Harmsdorf
010550210;0550210;01;055;Heiligenhafen, Stadt
010550225;0550225;01;055;Heringsdorf
010550235;0550235;01;055;Kabelhorst
010550245;0550245;01;055;Kasseedorf
010550250;0550250;01;055;Kellenhusen (Ostsee)
010550275;0550275;01;055;Lensahn
010550280;0550280;01;055;Malente
010550295;0550295;01;055;Manhagen
010550315;0550315;01;055;Neukirchen
010550320;0550320;01;055;Neustadt in Holstein, Stadt
010550330;0550330;01;055;Oldenburg in Holstein, Stadt
010550350;0550350;01;055;Ratekau
010550365;0550365;01;055;Riepsdorf
010550375;0550375;01;055;Schashagen
010550385;0550385;01;055;Schönwalde am Bungsberg
010550395;0550395;01;055;Sierksdorf
010550400;0550400;01;055;Stockelsdorf
010550410;0550410;01;055;Süsel
010550420;0550420;01;055;Timmendorfer Strand
010550435;0550435;01;055;Wangels
010550440;0550440;01;055;Scharbeutz
010550460;0550460;01;055;Fehmarn, Stadt
010560015;0560015;01;056;Appen
010560020;0560020;01;056;Barmstedt, Stadt
010560035;0560035;01;056;Bevern
010560045;0560045;01;056;Bilsen
010560050;0560050;01;056;Bönningstedt
010560065;0560065;01;056;Bokel
010560085;0560085;01;056;Bokholt-Hanredder
010560095;0560095;01;056;Borstel-Hohenraden
010560105;0560105;01;056;Brande-Hörnerkirchen
010560115;0560115;01;056;Bullenkuhlen
010560135;0560135;01;056;Ellerbek
010560145;0560145;01;056;Ellerhoop
010560150;0560150;01;056;Elmshorn, Stadt
010560165;0560165;01;056;Groß Nordende
010560175;0560175;01;056;Groß Offenseth-Aspern
010560180;0560180;01;056;Halstenbek
010560195;0560195;01;056;Haselau
010560205;0560205;01;056;Haseldorf
010560210;0560210;01;056;Hasloh
010560225;0560225;01;056;Heede
010560235;0560235;01;056;Heidgraben
010560245;0560245;01;056;Heist
010560250;0560250;01;056;Helgoland
010560265;0560265;01;056;Hemdingen
010560275;0560275;01;056;Hetlingen
010560285;0560285;01;056;Holm
010560295;0560295;01;056;Klein Nordende
010560305;0560305;01;056;Klein Offenseth-Sparrieshoop
010560315;0560315;01;056;Kölln-Reisiek
010560325;0560325;01;056;Kummerfeld
010560335;0560335;01;056;Seester
010560345;0560345;01;056;Langeln
010560355;0560355;01;056;Lutzhorn
010560365;0560365;01;056;Moorrege
010560375;0560375;01;056;Neuendeich
010560385;0560385;01;056;Osterhorn
010560390;0560390;01;056;Pinneberg, Stadt
010560405;0560405;01;056;Prisdorf
010560410;0560410;01;056;Quickborn, Stadt
010560425;0560425;01;056;Raa-Besenbek
010560430;0560430;01;056;Rellingen
010560440;0560440;01;056;Schenefeld, Stadt
010560455;0560455;01;056;Seestermühe
010560465;0560465;01;056;Seeth-Ekholt
010560475;0560475;01;056;Tangstedt
010560480;0560480;01;056;Tornesch, Stadt
010560490;0560490;01;056;Uetersen, Stadt
010560500;0560500;01;056;Wedel, Stadt
010560515;0560515;01;056;Westerhorn
010570010;0570010;01;057;Ascheberg (Holstein)
010570025;0570025;01;057;Barmissen
010570035;0570035;01;057;Barsbek
010570045;0570045;01;057;Behrensdorf (Ostsee)
010570055;0570055;01;057;Belau
010570065;0570065;01;057;Bendfeld
010570075;0570075;01;057;Blekendorf
010570080;0570080;01;057;Bönebüttel
010570090;0570090;01;057;Bösdorf
010570105;0570105;01;057;Boksee
010570115;0570115;01;057;Bothkamp
010570125;0570125;01;057;Brodersdorf
010570135;0570135;01;057;Dannau
010570155;0570155;01;057;Dersau
010570165;0570165;01;057;Dobersdorf
010570175;0570175;01;057;Dörnick
010570185;0570185;01;057;Fahren
010570205;0570205;01;057;Fiefbergen
010570215;0570215;01;057;Giekau
010570225;0570225;01;057;Grebin
010570235;0570235;01;057;Großbarkau
010570245;0570245;01;057;Großharrie
010570255;0570255;01;057;Heikendorf
010570265;0570265;01;057;Helmstorf
010570275;0570275;01;057;Högsdorf
010570285;0570285;01;057;Höhndorf
010570295;0570295;01;057;Hohenfelde
010570305;0570305;01;057;Hohwacht (Ostsee)
010570315;0570315;01;057;Honigsee
010570325;0570325;01;057;Kalübbe
010570335;0570335;01;057;Kirchbarkau
010570345;0570345;01;057;Kirchnüchel
010570355;0570355;01;057;Klamp
010570375;0570375;01;057;Klein Barkau
010570385;0570385;01;057;Kletkamp
010570395;0570395;01;057;Köhn
010570405;0570405;01;057;Krokau
010570415;0570415;01;057;Krummbek
010570425;0570425;01;057;Kühren
010570435;0570435;01;057;Laboe
010570445;0570445;01;057;Lammershagen
010570455;0570455;01;057;Lebrade
010570465;0570465;01;057;Lehmkuhlen
010570475;0570475;01;057;Löptin
010570485;0570485;01;057;Lütjenburg, Stadt
010570495;0570495;01;057;Lutterbek
010570505;0570505;01;057;Martensrade
010570515;0570515;01;057;Mönkeberg
010570525;0570525;01;057;Mucheln
010570535;0570535;01;057;Nehmten
010570545;0570545;01;057;Nettelsee
010570555;0570555;01;057;Panker
010570565;0570565;01;057;Passade
010570570;0570570;01;057;Plön, Stadt
010570585;0570585;01;057;Pohnsdorf
010570595;0570595;01;057;Postfeld
010570605;0570605;01;057;Prasdorf
010570620;0570620;01;057;Preetz, Stadt
010570635;0570635;01;057;Probsteierhagen
010570655;0570655;01;057;Rantzau
010570665;0570665;01;057;Rastorf
010570675;0570675;01;057;Rathjensdorf
010570685;0570685;01;057;Rendswühren
010570695;0570695;01;057;Ruhwinkel
010570705;0570705;01;057;Schellhorn
010570715;0570715;01;057;Schillsdorf
010570725;0570725;01;057;Schlesen
010570735;0570735;01;057;Schönberg (Holstein)
010570745;0570745;01;057;Schönkirchen
010570765;0570765;01;057;Schwartbuck
010570775;0570775;01;057;Selent
010570785;0570785;01;057;Stakendorf
010570795;0570795;01;057;Stein
010570805;0570805;01;057;Stolpe
010570815;0570815;01;057;Stoltenberg
010570825;0570825;01;057;Tröndel
010570835;0570835;01;057;Tasdorf
010570845;0570845;01;057;Wahlstorf
010570855;0570855;01;057;Wankendorf
010570865;0570865;01;057;Warnau
010570875;0570875;01;057;Wendtorf
010570885;0570885;01;057;Wisch
010570895;0570895;01;057;Wittmoldt
010570905;0570905;01;057;Fargau-Pratjau
010570910;0570910;01;057;Schwentinental, Stadt
010580015;0580015;01;058;Achterwehr
010580035;0580035;01;058;Alt Duvenstedt
010580045;0580045;01;058;Altenhof
010580050;0580050;01;058;Altenholz
010580075;0580075;01;058;Arpsdorf
010580085;0580085;01;058;Ascheffel
010580095;0580095;01;058;Aukrug
010580105;0580105;01;058;Bargstall
010580115;0580115;01;058;Bargstedt
010580125;0580125;01;058;Barkelsby
010580135;0580135;01;058;Beldorf
010580145;0580145;01;058;Bendorf
010580155;0580155;01;058;Beringstedt
010580165;0580165;01;058;Bissee
010580185;0580185;01;058;Blumenthal
010580195;0580195;01;058;Böhnhusen
010580215;0580215;01;058;Bokel
010580225;0580225;01;058;Bordesholm
010580235;0580235;01;058;Borgdorf-Seedorf
010580245;0580245;01;058;Borgstedt
010580255;0580255;01;058;Bornholt
010580265;0580265;01;058;Bovenau
010580275;0580275;01;058;Brammer
010580285;0580285;01;058;Bredenbek
010580295;0580295;01;058;Breiholz
010580305;0580305;01;058;Brekendorf
010580315;0580315;01;058;Brinjahe
010580325;0580325;01;058;Brodersby
010580335;0580335;01;058;Brügge
010580340;0580340;01;058;Büdelsdorf, Stadt
010580355;0580355;01;058;Bünsdorf
010580365;0580365;01;058;Christiansholm
010580375;0580375;01;058;Dänischenhagen
010580385;0580385;01;058;Dätgen
010580395;0580395;01;058;Damendorf
010580405;0580405;01;058;Damp
010580425;0580425;01;058;Dörphof
010580430;0580430;01;058;Eckernförde, Stadt
010580445;0580445;01;058;Ehndorf
010580455;0580455;01;058;Eisendorf
010580465;0580465;01;058;Ellerdorf
010580475;0580475;01;058;Elsdorf-Westermühlen
010580485;0580485;01;058;Embühren
010580495;0580495;01;058;Emkendorf
010580505;0580505;01;058;Felde
010580515;0580515;01;058;Felm
010580525;0580525;01;058;Fleckeby
010580535;0580535;01;058;Flintbek
010580545;0580545;01;058;Fockbek
010580555;0580555;01;058;Friedrichsgraben
010580565;0580565;01;058;Friedrichsholm
010580575;0580575;01;058;Gammelby
010580585;0580585;01;058;Gettorf
010580595;0580595;01;058;Gnutz
010580615;0580615;01;058;Gokels
010580625;0580625;01;058;Grauel
010580635;0580635;01;058;Grevenkrug
010580645;0580645;01;058;Groß Buchwald
010580655;0580655;01;058;Groß Vollstedt
010580665;0580665;01;058;Groß Wittensee
010580675;0580675;01;058;Güby
010580685;0580685;01;058;Haale
010580695;0580695;01;058;Haby
010580705;0580705;01;058;Hamdorf
010580715;0580715;01;058;Hamweddel
010580725;0580725;01;058;Hanerau-Hademarschen
010580735;0580735;01;058;Haßmoor
010580745;0580745;01;058;Heinkenborstel
010580755;0580755;01;058;Hörsten
010580765;0580765;01;058;Hoffeld
010580775;0580775;01;058;Hohenwestedt
010580785;0580785;01;058;Hohn
010580805;0580805;01;058;Holtsee
010580815;0580815;01;058;Holzbunge
010580825;0580825;01;058;Holzdorf
010580835;0580835;01;058;Hütten
010580845;0580845;01;058;Hummelfeld
010580855;0580855;01;058;Jahrsdorf
010580865;0580865;01;058;Jevenstedt
010580875;0580875;01;058;Karby
010580885;0580885;01;058;Klein Wittensee
010580895;0580895;01;058;Königshügel
010580905;0580905;01;058;Kosel
010580915;0580915;01;058;Krogaspe
010580920;0580920;01;058;Kronshagen
010580935;0580935;01;058;Krummwisch
010580945;0580945;01;058;Langwedel
010580965;0580965;01;058;Lindau
010580975;0580975;01;058;Lohe-Föhrden
010580985;0580985;01;058;Loop
010580995;0580995;01;058;Loose
010581005;0581005;01;058;Lütjenwestedt
010581015;0581015;01;058;Luhnstedt
010581025;0581025;01;058;Goosefeld
010581035;0581035;01;058;Meezen
010581045;0581045;01;058;Melsdorf
010581055;0581055;01;058;Mielkendorf
010581065;0581065;01;058;Mörel
010581075;0581075;01;058;Molfsee
010581085;0581085;01;058;Mühbrook
010581095;0581095;01;058;Negenharrie
010581105;0581105;01;058;Neudorf-Bornstein
010581115;0581115;01;058;Neu Duvenstedt
010581125;0581125;01;058;Neuwittenbek
010581135;0581135;01;058;Nienborstel
010581155;0581155;01;058;Nindorf
010581165;0581165;01;058;Noer
010581175;0581175;01;058;Nortorf, Stadt
010581185;0581185;01;058;Nübbel
010581195;0581195;01;058;Oldenbüttel
010581205;0581205;01;058;Oldenhütten
010581215;0581215;01;058;Osdorf
010581225;0581225;01;058;Ostenfeld (Rendsburg)
010581235;0581235;01;058;Osterby
010581245;0581245;01;058;Osterrönfeld
010581255;0581255;01;058;Osterstedt
010581265;0581265;01;058;Ottendorf
010581275;0581275;01;058;Owschlag
010581285;0581285;01;058;Padenstedt
010581295;0581295;01;058;Prinzenmoor
010581305;0581305;01;058;Quarnbek
010581315;0581315;01;058;Rade b. Hohenwestedt
010581325;0581325;01;058;Rade b. Rendsburg
010581335;0581335;01;058;Reesdorf
010581345;0581345;01;058;Remmels
010581350;0581350;01;058;Rendsburg, Stadt
010581365;0581365;01;058;Rickert
010581375;0581375;01;058;Rieseby
010581385;0581385;01;058;Rodenbek
010581395;0581395;01;058;Rumohr
010581405;0581405;01;058;Schacht-Audorf
010581415;0581415;01;058;Schierensee
010581425;0581425;01;058;Schinkel
010581435;0581435;01;058;Schmalstede
010581445;0581445;01;058;Schönbek
010581455;0581455;01;058;Schönhorst
010581465;0581465;01;058;Schülldorf
010581475;0581475;01;058;Schülp b. Nortorf
010581485;0581485;01;058;Schülp b. Rendsburg
010581505;0581505;01;058;Schwedeneck
010581515;0581515;01;058;Seefeld
010581525;0581525;01;058;Sehestedt
010581535;0581535;01;058;Sören
010581545;0581545;01;058;Sophienhamm
010581555;0581555;01;058;Stafstedt
010581565;0581565;01;058;Steenfeld
010581575;0581575;01;058;Strande
010581585;0581585;01;058;Tackesdorf
010581595;0581595;01;058;Tappendorf
010581605;0581605;01;058;Techelsdorf
010581615;0581615;01;058;Thaden
010581625;0581625;01;058;Thumby
010581635;0581635;01;058;Timmaspe
010581645;0581645;01;058;Todenbüttel
010581655;0581655;01;058;Tüttendorf
010581665;0581665;01;058;Waabs
010581675;0581675;01;058;Wapelfeld
010581685;0581685;01;058;Warder
010581690;0581690;01;058;Wasbek
010581705;0581705;01;058;Wattenbek
010581715;0581715;01;058;Westensee
010581725;0581725;01;058;Westerrönfeld
010581735;0581735;01;058;Windeby
010581745;0581745;01;058;Winnemark
010581755;0581755;01;058;Ahlefeld-Bistensee
010590015;0590015;01;059;Alt Bennebek
010590025;0590025;01;059;Arnis, Stadt
010590055;0590055;01;059;Bergenhusen
010590065;0590065;01;059;Böel
010590085;0590085;01;059;Böklund
010590095;0590095;01;059;Börm
010590105;0590105;01;059;Bollingstedt
010590125;0590125;01;059;Borgwedel
010590185;0590185;01;059;Busdorf
010590195;0590195;01;059;Dannewerk
010590205;0590205;01;059;Dörpstedt
010590235;0590235;01;059;Ellingstedt
010590245;0590245;01;059;Erfde
010590265;0590265;01;059;Fahrdorf
010590325;0590325;01;059;Geltorf
010590345;0590345;01;059;Grödersby
010590355;0590355;01;059;Groß Rheide
010590375;0590375;01;059;Havetoft
010590395;0590395;01;059;Hollingstedt
010590415;0590415;01;059;Hüsby
010590425;0590425;01;059;Idstedt
010590435;0590435;01;059;Jagel
010590445;0590445;01;059;Jübek
010590450;0590450;01;059;Kappeln, Stadt
010590495;0590495;01;059;Klappholz
010590505;0590505;01;059;Klein Bennebek
010590515;0590515;01;059;Klein Rheide
010590535;0590535;01;059;Kropp
010590555;0590555;01;059;Loit
010590565;0590565;01;059;Lottorf
010590575;0590575;01;059;Lürschau
010590585;0590585;01;059;Meggerdorf
010590605;0590605;01;059;Mohrkirch
010590625;0590625;01;059;Neuberend
010590635;0590635;01;059;Norderbrarup
010590655;0590655;01;059;Nottfeld
010590675;0590675;01;059;Oersberg
010590685;0590685;01;059;Rabenkirchen-Faulück
010590705;0590705;01;059;Rügge
010590725;0590725;01;059;Saustrup
010590735;0590735;01;059;Schaalby
010590745;0590745;01;059;Scheggerott
010590750;0590750;01;059;Schleswig, Stadt
010590765;0590765;01;059;Schnarup-Thumby
010590775;0590775;01;059;Schuby
010590785;0590785;01;059;Selk
010590795;0590795;01;059;Silberstedt
010590805;0590805;01;059;Steinfeld
010590815;0590815;01;059;Stolk
010590825;0590825;01;059;Struxdorf
010590835;0590835;01;059;Süderbrarup
010590845;0590845;01;059;Süderfahrenstedt
010590865;0590865;01;059;Taarstedt
010590875;0590875;01;059;Tetenhusen
010590885;0590885;01;059;Tielen
010590905;0590905;01;059;Tolk
010590925;0590925;01;059;Treia
010590935;0590935;01;059;Uelsby
010590945;0590945;01;059;Ulsnis
010590955;0590955;01;059;Wagersrott
010590965;0590965;01;059;Wohlde
010590975;0590975;01;059;Twedt
010590985;0590985;01;059;Nübel
010591025;0591025;01;059;Ahneby
010591035;0591035;01;059;Ausacker
010591055;0591055;01;059;Böxlund
010591065;0591065;01;059;Dollerup
010591075;0591075;01;059;Eggebek
010591095;0591095;01;059;Esgrus
010591125;0591125;01;059;Gelting
010591130;0591130;01;059;Glücksburg (Ostsee), Stadt
010591155;0591155;01;059;Großenwiehe
010591165;0591165;01;059;Großsolt
010591185;0591185;01;059;Grundhof
010591200;0591200;01;059;Harrislee
010591215;0591215;01;059;Hasselberg
010591235;0591235;01;059;Hörup
010591245;0591245;01;059;Holt
010591265;0591265;01;059;Hürup
010591275;0591275;01;059;Husby
010591285;0591285;01;059;Janneby
010591295;0591295;01;059;Jardelund
010591315;0591315;01;059;Jerrishoe
010591325;0591325;01;059;Jörl
010591365;0591365;01;059;Kronsgaard
