"gemeinde_kennziffer";"l_untergrenze";"exponierte";"l_zentral";"metrik";"quelle";"kartierungsumfang";"datenquelle";"bundesland_kreis_code";"Bundesland_Code";"Kreis_Code";"Kreis_Name"
"08126086";"75";"0";"77";"lden";"Straße";"major";"Bundesland";"08126";"08";"126";"Hohenlohekreis"
"08126086";"50";"49";"52";"lnight";"Straße";"major";"Bundesland";"08126";"08";"126";"Hohenlohekreis"
"08126086";"55";"21";"57";"lnight";"Straße";"major";"Bundesland";"08126";"08";"126";"Hohenlohekreis"
"08126086";"60";"1";"62";"lnight";"Straße";"major";"Bundesland";"08126";"08";"126";"Hohenlohekreis"
"08126086";"65";"0";"67";"lnight";"Straße";"major";"Bundesland";"08126";"08";"126";"Hohenlohekreis"
"08126086";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08126";"08";"126";"Hohenlohekreis"
"08119084";"55";"203";"57";"lden";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119084";"60";"165";"62";"lden";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119084";"65";"177";"67";"lden";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119084";"70";"48";"72";"lden";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119084";"75";"0";"77";"lden";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119084";"50";"160";"52";"lnight";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119084";"55";"200";"57";"lnight";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119084";"60";"57";"62";"lnight";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119084";"65";"0";"67";"lnight";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119084";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08336094";"55";"28";"57";"lden";"Straße";"major";"Bundesland";"08336";"08";"336";"Lörrach"
"08336094";"60";"19";"62";"lden";"Straße";"major";"Bundesland";"08336";"08";"336";"Lörrach"
"08336094";"65";"16";"67";"lden";"Straße";"major";"Bundesland";"08336";"08";"336";"Lörrach"
"08336094";"70";"7";"72";"lden";"Straße";"major";"Bundesland";"08336";"08";"336";"Lörrach"
"08336094";"75";"0";"77";"lden";"Straße";"major";"Bundesland";"08336";"08";"336";"Lörrach"
"08336094";"50";"19";"52";"lnight";"Straße";"major";"Bundesland";"08336";"08";"336";"Lörrach"
"08336094";"55";"16";"57";"lnight";"Straße";"major";"Bundesland";"08336";"08";"336";"Lörrach"
"08336094";"60";"7";"62";"lnight";"Straße";"major";"Bundesland";"08336";"08";"336";"Lörrach"
"08336094";"65";"0";"67";"lnight";"Straße";"major";"Bundesland";"08336";"08";"336";"Lörrach"
"08336094";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08336";"08";"336";"Lörrach"
"08116071";"55";"6689";"57";"lden";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08116071";"60";"2545";"62";"lden";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08116071";"65";"694";"67";"lden";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08116071";"70";"114";"72";"lden";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08116071";"75";"7";"77";"lden";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08116071";"50";"4955";"52";"lnight";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08116071";"55";"1288";"57";"lnight";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08116071";"60";"144";"62";"lnight";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08116071";"65";"40";"67";"lnight";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08116071";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08116072";"55";"1571";"57";"lden";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08116072";"60";"433";"62";"lden";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08116072";"65";"479";"67";"lden";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08116072";"70";"366";"72";"lden";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08116072";"75";"0";"77";"lden";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08116072";"50";"674";"52";"lnight";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08116072";"55";"474";"57";"lnight";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08116072";"60";"414";"62";"lnight";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08116072";"65";"0";"67";"lnight";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08116072";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08116";"08";"116";"Esslingen"
"08128131";"55";"1251";"57";"lden";"Straße";"major";"Bundesland";"08128";"08";"128";"Main-Tauber-Kreis"
"08128131";"60";"968";"62";"lden";"Straße";"major";"Bundesland";"08128";"08";"128";"Main-Tauber-Kreis"
"08128131";"65";"295";"67";"lden";"Straße";"major";"Bundesland";"08128";"08";"128";"Main-Tauber-Kreis"
"08128131";"70";"94";"72";"lden";"Straße";"major";"Bundesland";"08128";"08";"128";"Main-Tauber-Kreis"
"08128131";"75";"4";"77";"lden";"Straße";"major";"Bundesland";"08128";"08";"128";"Main-Tauber-Kreis"
"08128131";"50";"1280";"52";"lnight";"Straße";"major";"Bundesland";"08128";"08";"128";"Main-Tauber-Kreis"
"08128131";"55";"508";"57";"lnight";"Straße";"major";"Bundesland";"08128";"08";"128";"Main-Tauber-Kreis"
"08128131";"60";"100";"62";"lnight";"Straße";"major";"Bundesland";"08128";"08";"128";"Main-Tauber-Kreis"
"08128131";"65";"20";"67";"lnight";"Straße";"major";"Bundesland";"08128";"08";"128";"Main-Tauber-Kreis"
"08128131";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08128";"08";"128";"Main-Tauber-Kreis"
"08425134";"55";"0";"57";"lden";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08425134";"60";"0";"62";"lden";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08425134";"65";"0";"67";"lden";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08425134";"70";"0";"72";"lden";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08425134";"75";"0";"77";"lden";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08425134";"50";"0";"52";"lnight";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08425134";"55";"0";"57";"lnight";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08425134";"60";"0";"62";"lnight";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08425134";"65";"0";"67";"lnight";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08425134";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08425135";"55";"15";"57";"lden";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08425135";"60";"0";"62";"lden";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08425135";"65";"2";"67";"lden";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08425135";"70";"9";"72";"lden";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08425135";"75";"0";"77";"lden";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08425135";"50";"5";"52";"lnight";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08425135";"55";"0";"57";"lnight";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08425135";"60";"6";"62";"lnight";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08425135";"65";"5";"67";"lnight";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08425135";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08425";"08";"425";"Alb-Donau-Kreis"
"08136082";"55";"1213";"57";"lden";"Straße";"major";"Bundesland";"08136";"08";"136";"Ostalbkreis"
"08136082";"60";"269";"62";"lden";"Straße";"major";"Bundesland";"08136";"08";"136";"Ostalbkreis"
"08136082";"65";"41";"67";"lden";"Straße";"major";"Bundesland";"08136";"08";"136";"Ostalbkreis"
"08136082";"70";"2";"72";"lden";"Straße";"major";"Bundesland";"08136";"08";"136";"Ostalbkreis"
"08136082";"75";"0";"77";"lden";"Straße";"major";"Bundesland";"08136";"08";"136";"Ostalbkreis"
"08136082";"50";"644";"52";"lnight";"Straße";"major";"Bundesland";"08136";"08";"136";"Ostalbkreis"
"08136082";"55";"106";"57";"lnight";"Straße";"major";"Bundesland";"08136";"08";"136";"Ostalbkreis"
"08136082";"60";"23";"62";"lnight";"Straße";"major";"Bundesland";"08136";"08";"136";"Ostalbkreis"
"08136082";"65";"0";"67";"lnight";"Straße";"major";"Bundesland";"08136";"08";"136";"Ostalbkreis"
"08136082";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08136";"08";"136";"Ostalbkreis"
"08125103";"55";"221";"57";"lden";"Straße";"major";"Bundesland";"08125";"08";"125";"Heilbronn"
"08125103";"60";"159";"62";"lden";"Straße";"major";"Bundesland";"08125";"08";"125";"Heilbronn"
"08125103";"65";"40";"67";"lden";"Straße";"major";"Bundesland";"08125";"08";"125";"Heilbronn"
"08125103";"70";"0";"72";"lden";"Straße";"major";"Bundesland";"08125";"08";"125";"Heilbronn"
"08125103";"75";"0";"77";"lden";"Straße";"major";"Bundesland";"08125";"08";"125";"Heilbronn"
"08125103";"50";"162";"52";"lnight";"Straße";"major";"Bundesland";"08125";"08";"125";"Heilbronn"
"08125103";"55";"121";"57";"lnight";"Straße";"major";"Bundesland";"08125";"08";"125";"Heilbronn"
"08125103";"60";"0";"62";"lnight";"Straße";"major";"Bundesland";"08125";"08";"125";"Heilbronn"
"08125103";"65";"0";"67";"lnight";"Straße";"major";"Bundesland";"08125";"08";"125";"Heilbronn"
"08125103";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08125";"08";"125";"Heilbronn"
"08226097";"55";"134";"57";"lden";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226097";"60";"218";"62";"lden";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226097";"65";"209";"67";"lden";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226097";"70";"0";"72";"lden";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226097";"75";"0";"77";"lden";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226097";"50";"220";"52";"lnight";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226097";"55";"221";"57";"lnight";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226097";"60";"3";"62";"lnight";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226097";"65";"0";"67";"lnight";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226097";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08117058";"55";"162";"57";"lden";"Straße";"major";"Bundesland";"08117";"08";"117";"Göppingen"
"08117058";"60";"0";"62";"lden";"Straße";"major";"Bundesland";"08117";"08";"117";"Göppingen"
"08117058";"65";"0";"67";"lden";"Straße";"major";"Bundesland";"08117";"08";"117";"Göppingen"
"08117058";"70";"1";"72";"lden";"Straße";"major";"Bundesland";"08117";"08";"117";"Göppingen"
"08117058";"75";"0";"77";"lden";"Straße";"major";"Bundesland";"08117";"08";"117";"Göppingen"
"08117058";"50";"6";"52";"lnight";"Straße";"major";"Bundesland";"08117";"08";"117";"Göppingen"
"08117058";"55";"0";"57";"lnight";"Straße";"major";"Bundesland";"08117";"08";"117";"Göppingen"
"08117058";"60";"0";"62";"lnight";"Straße";"major";"Bundesland";"08117";"08";"117";"Göppingen"
"08117058";"65";"1";"67";"lnight";"Straße";"major";"Bundesland";"08117";"08";"117";"Göppingen"
"08117058";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08117";"08";"117";"Göppingen"
"08226098";"55";"4349";"57";"lden";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226098";"60";"1611";"62";"lden";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226098";"65";"362";"67";"lden";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226098";"70";"357";"72";"lden";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226098";"75";"36";"77";"lden";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226098";"50";"2727";"52";"lnight";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226098";"55";"406";"57";"lnight";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226098";"60";"373";"62";"lnight";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226098";"65";"56";"67";"lnight";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226098";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08235080";"55";"0";"57";"lden";"Straße";"major";"Bundesland";"08235";"08";"235";"Calw"
"08235080";"60";"0";"62";"lden";"Straße";"major";"Bundesland";"08235";"08";"235";"Calw"
"08235080";"65";"0";"67";"lden";"Straße";"major";"Bundesland";"08235";"08";"235";"Calw"
"08235080";"70";"0";"72";"lden";"Straße";"major";"Bundesland";"08235";"08";"235";"Calw"
"08235080";"75";"0";"77";"lden";"Straße";"major";"Bundesland";"08235";"08";"235";"Calw"
"08235080";"50";"0";"52";"lnight";"Straße";"major";"Bundesland";"08235";"08";"235";"Calw"
"08235080";"55";"0";"57";"lnight";"Straße";"major";"Bundesland";"08235";"08";"235";"Calw"
"08235080";"60";"0";"62";"lnight";"Straße";"major";"Bundesland";"08235";"08";"235";"Calw"
"08235080";"65";"0";"67";"lnight";"Straße";"major";"Bundesland";"08235";"08";"235";"Calw"
"08235080";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08235";"08";"235";"Calw"
"08226099";"55";"31";"57";"lden";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226099";"60";"2";"62";"lden";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226099";"65";"3";"67";"lden";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226099";"70";"2";"72";"lden";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226099";"75";"0";"77";"lden";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226099";"50";"2";"52";"lnight";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226099";"55";"3";"57";"lnight";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226099";"60";"2";"62";"lnight";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226099";"65";"0";"67";"lnight";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08226099";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08226";"08";"226";"Rhein-Neckar-Kreis"
"08317141";"55";"2225";"57";"lden";"Straße";"major";"Bundesland";"08317";"08";"317";"Ortenaukreis"
"08317141";"60";"486";"62";"lden";"Straße";"major";"Bundesland";"08317";"08";"317";"Ortenaukreis"
"08317141";"65";"19";"67";"lden";"Straße";"major";"Bundesland";"08317";"08";"317";"Ortenaukreis"
"08317141";"70";"1";"72";"lden";"Straße";"major";"Bundesland";"08317";"08";"317";"Ortenaukreis"
"08317141";"75";"0";"77";"lden";"Straße";"major";"Bundesland";"08317";"08";"317";"Ortenaukreis"
"08317141";"50";"1298";"52";"lnight";"Straße";"major";"Bundesland";"08317";"08";"317";"Ortenaukreis"
"08317141";"55";"122";"57";"lnight";"Straße";"major";"Bundesland";"08317";"08";"317";"Ortenaukreis"
"08317141";"60";"2";"62";"lnight";"Straße";"major";"Bundesland";"08317";"08";"317";"Ortenaukreis"
"08317141";"65";"0";"67";"lnight";"Straße";"major";"Bundesland";"08317";"08";"317";"Ortenaukreis"
"08317141";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08317";"08";"317";"Ortenaukreis"
"08236067";"55";"347";"57";"lden";"Straße";"major";"Bundesland";"08236";"08";"236";"Enzkreis"
"08236067";"60";"8";"62";"lden";"Straße";"major";"Bundesland";"08236";"08";"236";"Enzkreis"
"08236067";"65";"0";"67";"lden";"Straße";"major";"Bundesland";"08236";"08";"236";"Enzkreis"
"08236067";"70";"0";"72";"lden";"Straße";"major";"Bundesland";"08236";"08";"236";"Enzkreis"
"08236067";"75";"0";"77";"lden";"Straße";"major";"Bundesland";"08236";"08";"236";"Enzkreis"
"08236067";"50";"97";"52";"lnight";"Straße";"major";"Bundesland";"08236";"08";"236";"Enzkreis"
"08236067";"55";"1";"57";"lnight";"Straße";"major";"Bundesland";"08236";"08";"236";"Enzkreis"
"08236067";"60";"0";"62";"lnight";"Straße";"major";"Bundesland";"08236";"08";"236";"Enzkreis"
"08236067";"65";"0";"67";"lnight";"Straße";"major";"Bundesland";"08236";"08";"236";"Enzkreis"
"08236067";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08236";"08";"236";"Enzkreis"
"08316055";"55";"231";"57";"lden";"Straße";"major";"Bundesland";"08316";"08";"316";"Emmendingen"
"08316055";"60";"104";"62";"lden";"Straße";"major";"Bundesland";"08316";"08";"316";"Emmendingen"
"08316055";"65";"86";"67";"lden";"Straße";"major";"Bundesland";"08316";"08";"316";"Emmendingen"
"08316055";"70";"34";"72";"lden";"Straße";"major";"Bundesland";"08316";"08";"316";"Emmendingen"
"08316055";"75";"0";"77";"lden";"Straße";"major";"Bundesland";"08316";"08";"316";"Emmendingen"
"08316055";"50";"115";"52";"lnight";"Straße";"major";"Bundesland";"08316";"08";"316";"Emmendingen"
"08316055";"55";"96";"57";"lnight";"Straße";"major";"Bundesland";"08316";"08";"316";"Emmendingen"
"08316055";"60";"43";"62";"lnight";"Straße";"major";"Bundesland";"08316";"08";"316";"Emmendingen"
"08316055";"65";"0";"67";"lnight";"Straße";"major";"Bundesland";"08316";"08";"316";"Emmendingen"
"08316055";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08316";"08";"316";"Emmendingen"
"08119085";"55";"775";"57";"lden";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119085";"60";"184";"62";"lden";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119085";"65";"159";"67";"lden";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119085";"70";"41";"72";"lden";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119085";"75";"4";"77";"lden";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119085";"50";"259";"52";"lnight";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119085";"55";"164";"57";"lnight";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119085";"60";"55";"62";"lnight";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119085";"65";"9";"67";"lnight";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119085";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119086";"55";"1740";"57";"lden";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119086";"60";"418";"62";"lden";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119086";"65";"215";"67";"lden";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119086";"70";"213";"72";"lden";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119086";"75";"41";"77";"lden";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119086";"50";"706";"52";"lnight";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119086";"55";"265";"57";"lnight";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119086";"60";"229";"62";"lnight";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119086";"65";"55";"67";"lnight";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08119086";"70";"0";"72";"lnight";"Straße";"major";"Bundesland";"08119";"08";"119";"Rems-Murr-Kreis"
"08417075";"55";"184";"57";"lden";"Straße";"major";"Bundesland";"08417";"08";"417";"Zollernalbkreis"
"08417075";"60";"64";"62";"lden";"Straße";"major";"Bundesland";"08417";"08";"417";"Zollernalbkreis"
"08417075";"65";"5";"67";"lden";"Straße";"major";"Bundesland";"08417";"08";"417";"Zollernalbkreis"
