"gemeinde_kennziffer";"name_stadt_gemeinde";"geoschluessel_stellen";"metrik";"l_untergrenze";"exponierte";"l_zentral";"bundesland_code";"quelle";"kartierungsumfang";"datenquelle";"gemeinde_bezeichnung";"gemeinde_kennzeichnung";"bevoelkerung";"flaeche"
"03159015";"Gleichen";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Gleichen";"Kreisangehörige Gemeinde";"8663";"12925"
"03159015";"Gleichen";"8";"lnight";"50";"0";"52";"03";"Straße";"major";"Bundesland";"Gleichen";"Kreisangehörige Gemeinde";"8663";"12925"
"03159015";"Gleichen";"8";"lnight";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Gleichen";"Kreisangehörige Gemeinde";"8663";"12925"
"03159015";"Gleichen";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Gleichen";"Kreisangehörige Gemeinde";"8663";"12925"
"03159015";"Gleichen";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Gleichen";"Kreisangehörige Gemeinde";"8663";"12925"
"03159015";"Gleichen";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Gleichen";"Kreisangehörige Gemeinde";"8663";"12925"
"03353013";"Gödenstorf";"8";"lden";"55";"200";"57";"03";"Straße";"major";"Bundesland";"Gödenstorf";"Kreisangehörige Gemeinde";"1076";"1660"
"03353013";"Gödenstorf";"8";"lden";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Gödenstorf";"Kreisangehörige Gemeinde";"1076";"1660"
"03353013";"Gödenstorf";"8";"lden";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Gödenstorf";"Kreisangehörige Gemeinde";"1076";"1660"
"03353013";"Gödenstorf";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Gödenstorf";"Kreisangehörige Gemeinde";"1076";"1660"
"03353013";"Gödenstorf";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Gödenstorf";"Kreisangehörige Gemeinde";"1076";"1660"
"03353013";"Gödenstorf";"8";"lnight";"50";"100";"52";"03";"Straße";"major";"Bundesland";"Gödenstorf";"Kreisangehörige Gemeinde";"1076";"1660"
"03353013";"Gödenstorf";"8";"lnight";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Gödenstorf";"Kreisangehörige Gemeinde";"1076";"1660"
"03353013";"Gödenstorf";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Gödenstorf";"Kreisangehörige Gemeinde";"1076";"1660"
"03353013";"Gödenstorf";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Gödenstorf";"Kreisangehörige Gemeinde";"1076";"1660"
"03353013";"Gödenstorf";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Gödenstorf";"Kreisangehörige Gemeinde";"1076";"1660"
"03456007";"Gölenkamp";"8";"lden";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Gölenkamp";"Kreisangehörige Gemeinde";"593";"2095"
"03456007";"Gölenkamp";"8";"lden";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Gölenkamp";"Kreisangehörige Gemeinde";"593";"2095"
"03456007";"Gölenkamp";"8";"lden";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Gölenkamp";"Kreisangehörige Gemeinde";"593";"2095"
"03456007";"Gölenkamp";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Gölenkamp";"Kreisangehörige Gemeinde";"593";"2095"
"03456007";"Gölenkamp";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Gölenkamp";"Kreisangehörige Gemeinde";"593";"2095"
"03456007";"Gölenkamp";"8";"lnight";"50";"0";"52";"03";"Straße";"major";"Bundesland";"Gölenkamp";"Kreisangehörige Gemeinde";"593";"2095"
"03456007";"Gölenkamp";"8";"lnight";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Gölenkamp";"Kreisangehörige Gemeinde";"593";"2095"
"03456007";"Gölenkamp";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Gölenkamp";"Kreisangehörige Gemeinde";"593";"2095"
"03456007";"Gölenkamp";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Gölenkamp";"Kreisangehörige Gemeinde";"593";"2095"
"03456007";"Gölenkamp";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Gölenkamp";"Kreisangehörige Gemeinde";"593";"2095"
"03255015";"Golmbach";"8";"lden";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Golmbach";"Kreisangehörige Gemeinde";"886";"1595"
"03255015";"Golmbach";"8";"lden";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Golmbach";"Kreisangehörige Gemeinde";"886";"1595"
"03255015";"Golmbach";"8";"lden";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Golmbach";"Kreisangehörige Gemeinde";"886";"1595"
"03255015";"Golmbach";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Golmbach";"Kreisangehörige Gemeinde";"886";"1595"
"03255015";"Golmbach";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Golmbach";"Kreisangehörige Gemeinde";"886";"1595"
"03255015";"Golmbach";"8";"lnight";"50";"0";"52";"03";"Straße";"major";"Bundesland";"Golmbach";"Kreisangehörige Gemeinde";"886";"1595"
"03255015";"Golmbach";"8";"lnight";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Golmbach";"Kreisangehörige Gemeinde";"886";"1595"
"03255015";"Golmbach";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Golmbach";"Kreisangehörige Gemeinde";"886";"1595"
"03255015";"Golmbach";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Golmbach";"Kreisangehörige Gemeinde";"886";"1595"
"03255015";"Golmbach";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Golmbach";"Kreisangehörige Gemeinde";"886";"1595"
"03153017";"Goslar, Stadt";"8";"lden";"55";"2900";"57";"03";"Straße";"major";"Bundesland";"Goslar, Stadt";"Stadt";"47419";"16388"
"03153017";"Goslar, Stadt";"8";"lden";"60";"1000";"62";"03";"Straße";"major";"Bundesland";"Goslar, Stadt";"Stadt";"47419";"16388"
"03153017";"Goslar, Stadt";"8";"lden";"65";"500";"67";"03";"Straße";"major";"Bundesland";"Goslar, Stadt";"Stadt";"47419";"16388"
"03153017";"Goslar, Stadt";"8";"lden";"70";"200";"72";"03";"Straße";"major";"Bundesland";"Goslar, Stadt";"Stadt";"47419";"16388"
"03153017";"Goslar, Stadt";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Goslar, Stadt";"Stadt";"47419";"16388"
"03153017";"Goslar, Stadt";"8";"lnight";"50";"1600";"52";"03";"Straße";"major";"Bundesland";"Goslar, Stadt";"Stadt";"47419";"16388"
"03153017";"Goslar, Stadt";"8";"lnight";"55";"700";"57";"03";"Straße";"major";"Bundesland";"Goslar, Stadt";"Stadt";"47419";"16388"
"03153017";"Goslar, Stadt";"8";"lnight";"60";"200";"62";"03";"Straße";"major";"Bundesland";"Goslar, Stadt";"Stadt";"47419";"16388"
"03153017";"Goslar, Stadt";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Goslar, Stadt";"Stadt";"47419";"16388"
"03153017";"Goslar, Stadt";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Goslar, Stadt";"Stadt";"47419";"16388"
"03356002";"Grasberg";"8";"lden";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Grasberg";"Kreisangehörige Gemeinde";"7714";"5577"
"03356002";"Grasberg";"8";"lden";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Grasberg";"Kreisangehörige Gemeinde";"7714";"5577"
"03356002";"Grasberg";"8";"lden";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Grasberg";"Kreisangehörige Gemeinde";"7714";"5577"
"03356002";"Grasberg";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Grasberg";"Kreisangehörige Gemeinde";"7714";"5577"
"03356002";"Grasberg";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Grasberg";"Kreisangehörige Gemeinde";"7714";"5577"
"03356002";"Grasberg";"8";"lnight";"50";"0";"52";"03";"Straße";"major";"Bundesland";"Grasberg";"Kreisangehörige Gemeinde";"7714";"5577"
"03356002";"Grasberg";"8";"lnight";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Grasberg";"Kreisangehörige Gemeinde";"7714";"5577"
"03356002";"Grasberg";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Grasberg";"Kreisangehörige Gemeinde";"7714";"5577"
"03356002";"Grasberg";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Grasberg";"Kreisangehörige Gemeinde";"7714";"5577"
"03356002";"Grasberg";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Grasberg";"Kreisangehörige Gemeinde";"7714";"5577"
"03254043";"Gronau (Leine), Stadt";"8";"lden";"55";"500";"57";"03";"Straße";"major";"Bundesland";"Gronau (Leine), Stadt";"Stadt";"10527";"8839"
"03254043";"Gronau (Leine), Stadt";"8";"lden";"60";"200";"62";"03";"Straße";"major";"Bundesland";"Gronau (Leine), Stadt";"Stadt";"10527";"8839"
"03254043";"Gronau (Leine), Stadt";"8";"lden";"65";"100";"67";"03";"Straße";"major";"Bundesland";"Gronau (Leine), Stadt";"Stadt";"10527";"8839"
"03254043";"Gronau (Leine), Stadt";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Gronau (Leine), Stadt";"Stadt";"10527";"8839"
"03254043";"Gronau (Leine), Stadt";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Gronau (Leine), Stadt";"Stadt";"10527";"8839"
"03254043";"Gronau (Leine), Stadt";"8";"lnight";"50";"200";"52";"03";"Straße";"major";"Bundesland";"Gronau (Leine), Stadt";"Stadt";"10527";"8839"
"03254043";"Gronau (Leine), Stadt";"8";"lnight";"55";"100";"57";"03";"Straße";"major";"Bundesland";"Gronau (Leine), Stadt";"Stadt";"10527";"8839"
"03254043";"Gronau (Leine), Stadt";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Gronau (Leine), Stadt";"Stadt";"10527";"8839"
"03254043";"Gronau (Leine), Stadt";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Gronau (Leine), Stadt";"Stadt";"10527";"8839"
"03254043";"Gronau (Leine), Stadt";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Gronau (Leine), Stadt";"Stadt";"10527";"8839"
"03458006";"Groß Ippener";"8";"lden";"55";"300";"57";"03";"Straße";"major";"Bundesland";"Groß Ippener";"Kreisangehörige Gemeinde";"1046";"2818"
"03458006";"Groß Ippener";"8";"lden";"60";"300";"62";"03";"Straße";"major";"Bundesland";"Groß Ippener";"Kreisangehörige Gemeinde";"1046";"2818"
"03458006";"Groß Ippener";"8";"lden";"65";"100";"67";"03";"Straße";"major";"Bundesland";"Groß Ippener";"Kreisangehörige Gemeinde";"1046";"2818"
"03458006";"Groß Ippener";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Groß Ippener";"Kreisangehörige Gemeinde";"1046";"2818"
"03458006";"Groß Ippener";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Groß Ippener";"Kreisangehörige Gemeinde";"1046";"2818"
"03458006";"Groß Ippener";"8";"lnight";"50";"400";"52";"03";"Straße";"major";"Bundesland";"Groß Ippener";"Kreisangehörige Gemeinde";"1046";"2818"
"03458006";"Groß Ippener";"8";"lnight";"55";"200";"57";"03";"Straße";"major";"Bundesland";"Groß Ippener";"Kreisangehörige Gemeinde";"1046";"2818"
"03458006";"Groß Ippener";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Groß Ippener";"Kreisangehörige Gemeinde";"1046";"2818"
"03458006";"Groß Ippener";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Groß Ippener";"Kreisangehörige Gemeinde";"1046";"2818"
"03458006";"Groß Ippener";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Groß Ippener";"Kreisangehörige Gemeinde";"1046";"2818"
"03357017";"Groß Meckelsen";"8";"lden";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Groß Meckelsen";"Kreisangehörige Gemeinde";"533";"1236"
"03357017";"Groß Meckelsen";"8";"lden";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Groß Meckelsen";"Kreisangehörige Gemeinde";"533";"1236"
"03357017";"Groß Meckelsen";"8";"lden";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Groß Meckelsen";"Kreisangehörige Gemeinde";"533";"1236"
"03357017";"Groß Meckelsen";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Groß Meckelsen";"Kreisangehörige Gemeinde";"533";"1236"
"03357017";"Groß Meckelsen";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Groß Meckelsen";"Kreisangehörige Gemeinde";"533";"1236"
"03357017";"Groß Meckelsen";"8";"lnight";"50";"0";"52";"03";"Straße";"major";"Bundesland";"Groß Meckelsen";"Kreisangehörige Gemeinde";"533";"1236"
"03357017";"Groß Meckelsen";"8";"lnight";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Groß Meckelsen";"Kreisangehörige Gemeinde";"533";"1236"
"03357017";"Groß Meckelsen";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Groß Meckelsen";"Kreisangehörige Gemeinde";"533";"1236"
"03357017";"Groß Meckelsen";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Groß Meckelsen";"Kreisangehörige Gemeinde";"533";"1236"
"03357017";"Groß Meckelsen";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Groß Meckelsen";"Kreisangehörige Gemeinde";"533";"1236"
"03151010";"Groß Oesingen";"8";"lden";"55";"100";"57";"03";"Straße";"major";"Bundesland";"Groß Oesingen";"Kreisangehörige Gemeinde";"2071";"5760"
"03151010";"Groß Oesingen";"8";"lden";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Groß Oesingen";"Kreisangehörige Gemeinde";"2071";"5760"
"03151010";"Groß Oesingen";"8";"lden";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Groß Oesingen";"Kreisangehörige Gemeinde";"2071";"5760"
"03151010";"Groß Oesingen";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Groß Oesingen";"Kreisangehörige Gemeinde";"2071";"5760"
"03151010";"Groß Oesingen";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Groß Oesingen";"Kreisangehörige Gemeinde";"2071";"5760"
"03151010";"Groß Oesingen";"8";"lnight";"50";"100";"52";"03";"Straße";"major";"Bundesland";"Groß Oesingen";"Kreisangehörige Gemeinde";"2071";"5760"
"03151010";"Groß Oesingen";"8";"lnight";"55";"100";"57";"03";"Straße";"major";"Bundesland";"Groß Oesingen";"Kreisangehörige Gemeinde";"2071";"5760"
"03151010";"Groß Oesingen";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Groß Oesingen";"Kreisangehörige Gemeinde";"2071";"5760"
"03151010";"Groß Oesingen";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Groß Oesingen";"Kreisangehörige Gemeinde";"2071";"5760"
"03151010";"Groß Oesingen";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Groß Oesingen";"Kreisangehörige Gemeinde";"2071";"5760"
"03154009";"Groß Twülpstedt";"8";"lden";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Groß Twülpstedt";"Kreisangehörige Gemeinde";"2790";"3646"
"03154009";"Groß Twülpstedt";"8";"lden";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Groß Twülpstedt";"Kreisangehörige Gemeinde";"2790";"3646"
"03154009";"Groß Twülpstedt";"8";"lden";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Groß Twülpstedt";"Kreisangehörige Gemeinde";"2790";"3646"
"03154009";"Groß Twülpstedt";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Groß Twülpstedt";"Kreisangehörige Gemeinde";"2790";"3646"
"03154009";"Groß Twülpstedt";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Groß Twülpstedt";"Kreisangehörige Gemeinde";"2790";"3646"
"03154009";"Groß Twülpstedt";"8";"lnight";"50";"0";"52";"03";"Straße";"major";"Bundesland";"Groß Twülpstedt";"Kreisangehörige Gemeinde";"2790";"3646"
"03154009";"Groß Twülpstedt";"8";"lnight";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Groß Twülpstedt";"Kreisangehörige Gemeinde";"2790";"3646"
"03154009";"Groß Twülpstedt";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Groß Twülpstedt";"Kreisangehörige Gemeinde";"2790";"3646"
"03154009";"Groß Twülpstedt";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Groß Twülpstedt";"Kreisangehörige Gemeinde";"2790";"3646"
"03154009";"Groß Twülpstedt";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Groß Twülpstedt";"Kreisangehörige Gemeinde";"2790";"3646"
"03452006";"Großefehn";"8";"lden";"55";"500";"57";"03";"Straße";"major";"Bundesland";"Großefehn";"Kreisangehörige Gemeinde";"14029";"12720"
"03452006";"Großefehn";"8";"lden";"60";"200";"62";"03";"Straße";"major";"Bundesland";"Großefehn";"Kreisangehörige Gemeinde";"14029";"12720"
"03452006";"Großefehn";"8";"lden";"65";"200";"67";"03";"Straße";"major";"Bundesland";"Großefehn";"Kreisangehörige Gemeinde";"14029";"12720"
"03452006";"Großefehn";"8";"lden";"70";"100";"72";"03";"Straße";"major";"Bundesland";"Großefehn";"Kreisangehörige Gemeinde";"14029";"12720"
"03452006";"Großefehn";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Großefehn";"Kreisangehörige Gemeinde";"14029";"12720"
"03452006";"Großefehn";"8";"lnight";"50";"400";"52";"03";"Straße";"major";"Bundesland";"Großefehn";"Kreisangehörige Gemeinde";"14029";"12720"
"03452006";"Großefehn";"8";"lnight";"55";"200";"57";"03";"Straße";"major";"Bundesland";"Großefehn";"Kreisangehörige Gemeinde";"14029";"12720"
"03452006";"Großefehn";"8";"lnight";"60";"100";"62";"03";"Straße";"major";"Bundesland";"Großefehn";"Kreisangehörige Gemeinde";"14029";"12720"
"03452006";"Großefehn";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Großefehn";"Kreisangehörige Gemeinde";"14029";"12720"
"03452006";"Großefehn";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Großefehn";"Kreisangehörige Gemeinde";"14029";"12720"
"03458007";"Großenkneten";"8";"lden";"55";"700";"57";"03";"Straße";"major";"Bundesland";"Großenkneten";"Kreisangehörige Gemeinde";"15613";"17644"
"03458007";"Großenkneten";"8";"lden";"60";"300";"62";"03";"Straße";"major";"Bundesland";"Großenkneten";"Kreisangehörige Gemeinde";"15613";"17644"
"03458007";"Großenkneten";"8";"lden";"65";"100";"67";"03";"Straße";"major";"Bundesland";"Großenkneten";"Kreisangehörige Gemeinde";"15613";"17644"
"03458007";"Großenkneten";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Großenkneten";"Kreisangehörige Gemeinde";"15613";"17644"
"03458007";"Großenkneten";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Großenkneten";"Kreisangehörige Gemeinde";"15613";"17644"
"03458007";"Großenkneten";"8";"lnight";"50";"500";"52";"03";"Straße";"major";"Bundesland";"Großenkneten";"Kreisangehörige Gemeinde";"15613";"17644"
"03458007";"Großenkneten";"8";"lnight";"55";"200";"57";"03";"Straße";"major";"Bundesland";"Großenkneten";"Kreisangehörige Gemeinde";"15613";"17644"
"03458007";"Großenkneten";"8";"lnight";"60";"100";"62";"03";"Straße";"major";"Bundesland";"Großenkneten";"Kreisangehörige Gemeinde";"15613";"17644"
"03458007";"Großenkneten";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Großenkneten";"Kreisangehörige Gemeinde";"15613";"17644"
"03458007";"Großenkneten";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Großenkneten";"Kreisangehörige Gemeinde";"15613";"17644"
"03359021";"Guderhandviertel";"8";"lden";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Guderhandviertel";"Kreisangehörige Gemeinde";"1116";"894"
"03359021";"Guderhandviertel";"8";"lden";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Guderhandviertel";"Kreisangehörige Gemeinde";"1116";"894"
"03359021";"Guderhandviertel";"8";"lden";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Guderhandviertel";"Kreisangehörige Gemeinde";"1116";"894"
"03359021";"Guderhandviertel";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Guderhandviertel";"Kreisangehörige Gemeinde";"1116";"894"
"03359021";"Guderhandviertel";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Guderhandviertel";"Kreisangehörige Gemeinde";"1116";"894"
"03359021";"Guderhandviertel";"8";"lnight";"50";"0";"52";"03";"Straße";"major";"Bundesland";"Guderhandviertel";"Kreisangehörige Gemeinde";"1116";"894"
"03359021";"Guderhandviertel";"8";"lnight";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Guderhandviertel";"Kreisangehörige Gemeinde";"1116";"894"
"03359021";"Guderhandviertel";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Guderhandviertel";"Kreisangehörige Gemeinde";"1116";"894"
"03359021";"Guderhandviertel";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Guderhandviertel";"Kreisangehörige Gemeinde";"1116";"894"
"03359021";"Guderhandviertel";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Guderhandviertel";"Kreisangehörige Gemeinde";"1116";"894"
"03357018";"Gyhum";"8";"lden";"55";"400";"57";"03";"Straße";"major";"Bundesland";"Gyhum";"Kreisangehörige Gemeinde";"2451";"4862"
"03357018";"Gyhum";"8";"lden";"60";"200";"62";"03";"Straße";"major";"Bundesland";"Gyhum";"Kreisangehörige Gemeinde";"2451";"4862"
"03357018";"Gyhum";"8";"lden";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Gyhum";"Kreisangehörige Gemeinde";"2451";"4862"
"03357018";"Gyhum";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Gyhum";"Kreisangehörige Gemeinde";"2451";"4862"
"03357018";"Gyhum";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Gyhum";"Kreisangehörige Gemeinde";"2451";"4862"
"03357018";"Gyhum";"8";"lnight";"50";"300";"52";"03";"Straße";"major";"Bundesland";"Gyhum";"Kreisangehörige Gemeinde";"2451";"4862"
"03357018";"Gyhum";"8";"lnight";"55";"100";"57";"03";"Straße";"major";"Bundesland";"Gyhum";"Kreisangehörige Gemeinde";"2451";"4862"
"03357018";"Gyhum";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Gyhum";"Kreisangehörige Gemeinde";"2451";"4862"
"03357018";"Gyhum";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Gyhum";"Kreisangehörige Gemeinde";"2451";"4862"
"03357018";"Gyhum";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Gyhum";"Kreisangehörige Gemeinde";"2451";"4862"
"03358012";"Hademstorf";"8";"lden";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Hademstorf";"Kreisangehörige Gemeinde";"833";"922"
"03358012";"Hademstorf";"8";"lden";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Hademstorf";"Kreisangehörige Gemeinde";"833";"922"
"03358012";"Hademstorf";"8";"lden";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Hademstorf";"Kreisangehörige Gemeinde";"833";"922"
